"","Trap","Emptied","period","eb_start","eb_end","gas_start","gas_end","gas_accumulated","time_accumulated","time_hr","Site"
"920","D4B","No","8~9","2022-08-31 07:46:51","2022-08-31 09:11:00",0.1,0.1,0,"5048.28850007057s (~1.4 hours)",1.40230236113071,"Deans"
"921","D4C","No","NA~0",NA,"2022-08-30 08:40:00",NA,0,NA,NA,NA,"Deans"
"922","D4C","No","0~1","2022-08-30 08:40:00","2022-08-30 10:46:05",0,0,0,"7565.96399998665s (~2.1 hours)",2.10165666666296,"Deans"
"923","D4C","No","1~2","2022-08-30 10:46:05","2022-08-30 13:35:12",0,0.5,0.5,"10146.2009999752s (~2.82 hours)",2.81838916665978,"Deans"
"924","D4C","No","2~3","2022-08-30 13:35:12","2022-08-30 16:33:19",0.5,0.4,-0.1,"10687.7260000706s (~2.97 hours)",2.96881277779738,"Deans"
"925","D4C","No","3~4","2022-08-30 16:33:19","2022-08-30 20:55:45",0.4,0.5,0.1,"15745.7769999504s (~4.37 hours)",4.37382694443067,"Deans"
"926","D4C","No","4~5","2022-08-30 20:55:45","2022-08-30 22:48:01",0.5,0.5,0,"6735.78999996185s (~1.87 hours)",1.87105277776718,"Deans"
"927","D4C","No","5~6","2022-08-30 22:48:01","2022-08-31 02:25:08",0.5,0.6,0.1,"13027.4420001507s (~3.62 hours)",3.61873388893074,"Deans"
"928","D4C","No","6~7","2022-08-31 02:25:08","2022-08-31 05:04:44",0.6,0.6,0,"9575.67100000381s (~2.66 hours)",2.65990861111217,"Deans"
"929","D4C","No","7~8","2022-08-31 05:04:44","2022-08-31 07:48:17",0.6,0.5,-0.1,"9812.58799982071s (~2.73 hours)",2.72571888883909,"Deans"
"930","D4C","No","8~9","2022-08-31 07:48:17","2022-08-31 09:12:00",0.5,2.2,1.7,"5022.84100008011s (~1.4 hours)",1.39523361113336,"Deans"
"931","D4D","No","NA~0",NA,"2022-08-30 08:41:00",NA,0,NA,NA,NA,"Deans"
"932","D4D","No","0~1","2022-08-30 08:41:00","2022-08-30 10:51:18",0,0,0,"7818.56799983978s (~2.17 hours)",2.17182444439994,"Deans"
"933","D4D","No","1~2","2022-08-30 10:51:18","2022-08-30 13:46:32",0,0,0,"10514.1980001926s (~2.92 hours)",2.92061055560907,"Deans"
"934","D4D","No","2~3","2022-08-30 13:46:32","2022-08-30 16:40:07",0,0.2,0.2,"10414.995000124s (~2.89 hours)",2.8930541667011,"Deans"
"935","D4D","No","3~4","2022-08-30 16:40:07","2022-08-30 21:02:28",0.2,0.1,-0.1,"15740.9069998264s (~4.37 hours)",4.37247416661845,"Deans"
"936","D4D","No","4~5","2022-08-30 21:02:28","2022-08-30 22:55:04",0.1,0.1,0,"6755.59699988365s (~1.88 hours)",1.8765547221899,"Deans"
"937","D4D","No","5~6","2022-08-30 22:55:04","2022-08-31 02:32:56",0.1,0.1,0,"13072.3370001316s (~3.63 hours)",3.63120472225878,"Deans"
"938","D4D","No","6~7","2022-08-31 02:32:56","2022-08-31 05:08:21",0.1,0.1,0,"9324.76699995995s (~2.59 hours)",2.59021305554443,"Deans"
"939","D4D","No","7~8","2022-08-31 05:08:21","2022-08-31 07:52:48",0.1,0.1,0,"9866.69500017166s (~2.74 hours)",2.74074861115879,"Deans"
"940","D4D","No","8~9","2022-08-31 07:52:48","2022-08-31 09:13:00",0.1,0.2,0.1,"4811.9359998703s (~1.34 hours)",1.33664888885286,"Deans"
"941","D4E","No","NA~0",NA,"2022-08-30 08:42:00",NA,0,NA,NA,NA,"Deans"
"942","D4E","No","0~1","2022-08-30 08:42:00","2022-08-30 10:53:57",0,0.1,0.1,"7917.43966650963s (~2.2 hours)",2.19928879625267,"Deans"
"943","D4E","No","1~2","2022-08-30 10:53:57","2022-08-30 13:48:44",0.1,0.5,0.4,"10486.9956667423s (~2.91 hours)",2.91305435187287,"Deans"
"944","D4E","No","2~3","2022-08-30 13:48:44","2022-08-30 16:42:21",0.5,2.5,2,"10417.1113333702s (~2.89 hours)",2.89364203704728,"Deans"
"945","D4E","No","3~4","2022-08-30 16:42:21","2022-08-30 21:04:49",2.5,2.7,0.2,"15747.655333519s (~4.37 hours)",4.37434870375527,"Deans"
"946","D4E","No","4~5","2022-08-30 21:04:49","2022-08-30 22:57:18",2.7,5.1,2.4,"6749.56066656113s (~1.87 hours)",1.87487796293365,"Deans"
"947","D4E","No","5~6","2022-08-30 22:57:18","2022-08-31 02:35:34",5.1,8,2.9,"13095.8046665192s (~3.64 hours)",3.63772351847755,"Deans"
"948","D4E","No","6~7","2022-08-31 02:35:34","2022-08-31 05:10:21",8,10.2,2.2,"9287.30433344841s (~2.58 hours)",2.57980675929123,"Deans"
"949","D4E","No","7~8","2022-08-31 05:10:21","2022-08-31 07:54:41",10.2,10,-0.199999999999999,"9859.52600002289s (~2.74 hours)",2.73875722222858,"Deans"
"950","D4E","No","8~9","2022-08-31 07:54:41","2022-08-31 09:14:00",10,12.3,2.3,"4758.60233330727s (~1.32 hours)",1.32183398147424,"Deans"
"951","D5A","No","NA~0",NA,"2022-08-30 08:29:00",NA,0,NA,NA,NA,"Deans"
"952","D5A","No","0~1","2022-08-30 08:29:00","2022-08-30 10:55:25",0,0,0,"8785.40833330154s (~2.44 hours)",2.44039120369487,"Deans"
"953","D5A","No","1~2","2022-08-30 10:55:25","2022-08-30 13:49:42",0,0,0,"10456.6923334599s (~2.9 hours)",2.9046367592944,"Deans"
"954","D5A","No","2~3","2022-08-30 13:49:42","2022-08-30 16:43:25",0,0.4,0.4,"10423.4016666412s (~2.9 hours)",2.89538935184479,"Deans"
"955","D5A","No","3~4","2022-08-30 16:43:25","2022-08-30 21:05:58",0.4,2.3,1.9,"15753.331666708s (~4.38 hours)",4.37592546297444,"Deans"
"956","D5A","No","4~5","2022-08-30 21:05:58","2022-08-30 22:58:08",2.3,1.2,-1.1,"6729.52933311462s (~1.87 hours)",1.86931370364295,"Deans"
"957","D5A","No","5~6","2022-08-30 22:58:08","2022-08-31 02:36:48",1.2,7.3,6.1,"13120.1723334789s (~3.64 hours)",3.64449231485526,"Deans"
"958","D5A","No","6~7","2022-08-31 02:36:48","2022-08-31 05:11:19",7.3,5.5,-1.8,"9270.93566656113s (~2.58 hours)",2.57525990737809,"Deans"
"959","D5A","No","7~8","2022-08-31 05:11:19","2022-08-31 07:55:31",5.5,5.2,-0.3,"9852.26200008392s (~2.74 hours)",2.73673944446776,"Deans"
"960","D5A","No","8~9","2022-08-31 07:55:31","2022-08-31 09:16:00",5.2,7.7,2.5,"4828.26666665077s (~1.34 hours)",1.34118518518077,"Deans"
"961","D5B","No","NA~0",NA,"2022-08-30 08:31:00",NA,0,NA,NA,NA,"Deans"
"962","D5B","No","0~1","2022-08-30 08:31:00","2022-08-30 10:56:53",0,0,0,"8753.37699985504s (~2.43 hours)",2.43149361107084,"Deans"
"963","D5B","No","1~2","2022-08-30 10:56:53","2022-08-30 13:50:39",0,0.5,0.5,"10426.3890001774s (~2.9 hours)",2.89621916671594,"Deans"
"964","D5B","No","2~3","2022-08-30 13:50:39","2022-08-30 16:44:29",0.5,5,4.5,"10429.6919999123s (~2.9 hours)",2.89713666664229,"Deans"
"965","D5B","No","3~4","2022-08-30 16:44:29","2022-08-30 21:07:08",5,7.5,2.5,"15759.0080001354s (~4.38 hours)",4.37750222225984,"Deans"
"966","D5B","No","4~5","2022-08-30 21:07:08","2022-08-30 22:58:57",7.5,7.5,0,"6709.49799990654s (~1.86 hours)",1.86374944441848,"Deans"
"967","D5B","No","5~6","2022-08-30 22:58:57","2022-08-31 02:38:02",7.5,7.7,0.2,"13144.5399999619s (~3.65 hours)",3.65126111110051,"Deans"
"968","D5B","No","6~7","2022-08-31 02:38:02","2022-08-31 05:12:17",7.7,7.5,-0.2,"9254.56700015068s (~2.57 hours)",2.57071305559741,"Deans"
"969","D5B","No","7~8","2022-08-31 05:12:17","2022-08-31 07:56:22",7.5,7.5,0,"9844.99799990654s (~2.73 hours)",2.73472166664071,"Deans"
"970","D5B","No","8~9","2022-08-31 07:56:22","2022-08-31 09:17:00",7.5,10,2.5,"4837.93099999428s (~1.34 hours)",1.34386972222063,"Deans"
"971","D5C","No","NA~0",NA,"2022-08-30 08:32:00",NA,0,NA,NA,NA,"Deans"
"972","D5C","No","0~1","2022-08-30 08:32:00","2022-08-30 10:58:58",0,0.1,0.1,"8818.32933354378s (~2.45 hours)",2.44953592598438,"Deans"
"973","D5C","No","1~2","2022-08-30 10:58:58","2022-08-30 13:52:43",0.1,0.2,0.1,"10425.3386664391s (~2.9 hours)",2.89592740734418,"Deans"
"974","D5C","No","2~3","2022-08-30 13:52:43","2022-08-30 16:46:27",0.2,0.3,0.1,"10423.6336667538s (~2.9 hours)",2.89545379632049,"Deans"
"975","D5C","No","3~4","2022-08-30 16:46:27","2022-08-30 21:09:10",0.3,0.4,0.1,"15763.1663331985s (~4.38 hours)",4.37865731477737,"Deans"
"976","D5C","No","4~5","2022-08-30 21:09:10","2022-08-30 23:00:50",0.4,0.3,-0.1,"6700.35733342171s (~1.86 hours)",1.86121037039492,"Deans"
"977","D5C","No","5~6","2022-08-30 23:00:50","2022-08-31 02:40:29",0.3,0.4,0.1,"13178.9073331356s (~3.66 hours)",3.66080759253767,"Deans"
"978","D5C","No","6~7","2022-08-31 02:40:29","2022-08-31 05:14:13",0.4,0.4,0,"9223.60700011253s (~2.56 hours)",2.56211305558681,"Deans"
"979","D5C","No","7~8","2022-08-31 05:14:13","2022-08-31 07:58:36",0.4,0.4,0,"9862.92366671562s (~2.74 hours)",2.73970101853212,"Deans"
"980","D5C","No","8~9","2022-08-31 07:58:36","2022-08-31 09:18:00",0.4,0.5,0.1,"4763.73666667938s (~1.32 hours)",1.32326018518872,"Deans"
"981","D5D","No","NA~0",NA,"2022-08-30 08:33:00",NA,0,NA,NA,NA,"Deans"
"982","D5D","No","0~1","2022-08-30 08:33:00","2022-08-30 10:59:35",0,0,0,"8795.29866671562s (~2.44 hours)",2.44313851853212,"Deans"
"983","D5D","No","1~2","2022-08-30 10:59:35","2022-08-30 13:53:28",0,0,0,"10433.2693333626s (~2.9 hours)",2.89813037037849,"Deans"
"984","D5D","No","2~3","2022-08-30 13:53:28","2022-08-30 16:47:15",0,0.4,0.4,"10426.6633331776s (~2.9 hours)",2.8962953703271,"Deans"
"985","D5D","No","3~4","2022-08-30 16:47:15","2022-08-30 21:10:01",0.4,0.4,0,"15766.2376668453s (~4.38 hours)",4.37951046301259,"Deans"
"986","D5D","No","4~5","2022-08-30 21:10:01","2022-08-30 23:01:44",0.4,0.4,0,"6703.31966638565s (~1.86 hours)",1.86203324066268,"Deans"
"987","D5D","No","5~6","2022-08-30 23:01:44","2022-08-31 02:41:33",0.4,0.4,0,"13188.2796669006s (~3.66 hours)",3.66341101858351,"Deans"
"988","D5D","No","6~7","2022-08-31 02:41:33","2022-08-31 05:15:06",0.4,0.5,0.1,"9213.53699994087s (~2.56 hours)",2.55931583331691,"Deans"
"989","D5D","No","7~8","2022-08-31 05:15:06","2022-08-31 07:59:20",0.5,0.5,0,"9853.95833325386s (~2.74 hours)",2.73721064812607,"Deans"
"990","D5D","No","8~9","2022-08-31 07:59:20","2022-08-31 09:20:00",0.5,2.3,1.8,"4839.43633341789s (~1.34 hours)",1.34428787039386,"Deans"
"991","D5E","No","NA~0",NA,"2022-08-30 08:34:00",NA,0,NA,NA,NA,"Deans"
"992","D5E","No","0~1","2022-08-30 08:34:00","2022-08-30 11:00:12",0,0.4,0.4,"8772.26800012589s (~2.44 hours)",2.43674111114608,"Deans"
"993","D5E","No","1~2","2022-08-30 11:00:12","2022-08-30 13:54:13",0.4,4.5,4.1,"10441.1999998093s (~2.9 hours)",2.90033333328035,"Deans"
"994","D5E","No","2~3","2022-08-30 13:54:13","2022-08-30 16:48:03",4.5,4.8,0.3,"10429.6930000782s (~2.9 hours)",2.89713694446617,"Deans"
"995","D5E","No","3~4","2022-08-30 16:48:03","2022-08-30 21:10:52",4.8,5.3,0.5,"15769.3090000153s (~4.38 hours)",4.38036361111535,"Deans"
"996","D5E","No","4~5","2022-08-30 21:10:52","2022-08-30 23:02:38",5.3,9.5,4.2,"6706.28199982643s (~1.86 hours)",1.8628561110629,"Deans"
"997","D5E","No","5~6","2022-08-30 23:02:38","2022-08-31 02:42:36",9.5,8.2,-1.3,"13197.6520001888s (~3.67 hours)",3.6660144444969,"Deans"
"998","D5E","No","6~7","2022-08-31 02:42:36","2022-08-31 05:15:59",8.2,7.7,-0.499999999999999,"9203.46700000763s (~2.56 hours)",2.55651861111323,"Deans"
"999","D5E","No","7~8","2022-08-31 05:15:59","2022-08-31 08:00:04",7.7,7.8,0.0999999999999996,"9844.9929997921s (~2.73 hours)",2.73472027772003,"Deans"
"1000","D5E","No","8~9","2022-08-31 08:00:04","2022-08-31 09:21:00",7.8,12.2,4.4,"4855.1360001564s (~1.35 hours)",1.34864888893233,"Deans"
"1001","P1A","No","NA~0",NA,"2022-09-13 09:49:00",NA,0,NA,NA,NA,"Picks"
"1002","P1A","No","0~1","2022-09-13 09:49:00","2022-09-13 10:36:18",0,2.3,2.3,"2838.87300014496s (~47.31 minutes)",0.7885758333736,"Picks"
"1003","P1A","No","1~2","2022-09-13 10:36:18","2022-09-13 12:55:28",2.3,2.2,-0.0999999999999996,"8349.79199981689s (~2.32 hours)",2.3193866666158,"Picks"
"1004","P1A","No","2~3","2022-09-13 12:55:28","2022-09-13 16:08:47",2.2,4.6,2.4,"11599.2410001755s (~3.22 hours)",3.22201138893763,"Picks"
"1005","P1A","No","3~4","2022-09-13 16:08:47","2022-09-13 19:08:22",4.6,7.2,2.6,"10774.6710000038s (~2.99 hours)",2.99296416666773,"Picks"
"1006","P1A","No","4~5","2022-09-13 19:08:22","2022-09-13 21:58:10",7.2,1.8,-5.4,"10188.396999836s (~2.83 hours)",2.83011027773221,"Picks"
"1007","P1A","No","5~6","2022-09-13 21:58:10","2022-09-14 01:10:45",1.8,7.6,5.8,"11554.1010000706s (~3.21 hours)",3.2094725000196,"Picks"
"1008","P1A","No","6~7","2022-09-14 01:10:45","2022-09-14 04:05:47",7.6,10,2.4,"10502.2209999561s (~2.92 hours)",2.91728361109893,"Picks"
"1009","P1A","No","7~8","2022-09-14 04:05:47","2022-09-14 07:20:26",10,10.3,0.300000000000001,"11679.5799999237s (~3.24 hours)",3.24432777775659,"Picks"
"1010","P1A","No","8~9","2022-09-14 07:20:26","2022-09-14 08:48:00",10.3,10.4,0.0999999999999996,"5253.12400007248s (~1.46 hours)",1.45920111113124,"Picks"
"1011","P1B","No","NA~0",NA,"2022-09-13 09:50:00",NA,0,NA,NA,NA,"Picks"
"1012","P1B","No","0~1","2022-09-13 09:50:00","2022-09-13 10:36:48",0,0.3,0.3,"2808.87300014496s (~46.81 minutes)",0.780242500040266,"Picks"
"1013","P1B","No","1~2","2022-09-13 10:36:48","2022-09-13 12:55:58",0.3,0.3,0,"8349.79199981689s (~2.32 hours)",2.3193866666158,"Picks"
"1014","P1B","No","2~3","2022-09-13 12:55:58","2022-09-13 16:09:17",0.3,2.4,2.1,"11599.2410001755s (~3.22 hours)",3.22201138893763,"Picks"
"1015","P1B","No","3~4","2022-09-13 16:09:17","2022-09-13 19:08:52",2.4,2.5,0.1,"10774.6710000038s (~2.99 hours)",2.99296416666773,"Picks"
"1016","P1B","No","4~5","2022-09-13 19:08:52","2022-09-13 21:58:40",2.5,1,-1.5,"10188.396999836s (~2.83 hours)",2.83011027773221,"Picks"
"1017","P1B","No","5~6","2022-09-13 21:58:40","2022-09-14 01:11:15",1,2.7,1.7,"11554.1010000706s (~3.21 hours)",3.2094725000196,"Picks"
"1018","P1B","No","6~7","2022-09-14 01:11:15","2022-09-14 04:06:17",2.7,2.5,-0.2,"10502.2209999561s (~2.92 hours)",2.91728361109893,"Picks"
"1019","P1B","No","7~8","2022-09-14 04:06:17","2022-09-14 07:20:56",2.5,2.7,0.2,"11679.5799999237s (~3.24 hours)",3.24432777775659,"Picks"
"1020","P1B","No","8~9","2022-09-14 07:20:56","2022-09-14 08:50:00",2.7,6.6,3.9,"5343.12400007248s (~1.48 hours)",1.48420111113124,"Picks"
"1021","P1C","No","NA~0",NA,"2022-09-13 09:51:00",NA,0,NA,NA,NA,"Picks"
"1022","P1C","No","0~1","2022-09-13 09:51:00","2022-09-13 10:39:17",0,0,0,"2897.04533338547s (~48.28 minutes)",0.804734814829297,"Picks"
"1023","P1C","No","1~2","2022-09-13 10:39:17","2022-09-13 12:58:11",0,0,0,"8334.22166657448s (~2.32 hours)",2.31506157404847,"Picks"
"1024","P1C","No","2~3","2022-09-13 12:58:11","2022-09-13 16:12:25",0,0,0,"11654.6256666183s (~3.24 hours)",3.2373960185051,"Picks"
"1025","P1C","No","3~4","2022-09-13 16:12:25","2022-09-13 19:11:00",0,0,0,"10714.7703335285s (~2.98 hours)",2.97632509264681,"Picks"
"1026","P1C","No","4~5","2022-09-13 19:11:00","2022-09-13 22:00:32",0,0.2,0.2,"10172.0829999447s (~2.83 hours)",2.82557861109575,"Picks"
"1027","P1C","No","5~6","2022-09-13 22:00:32","2022-09-14 01:13:28",0.2,0.3,0.1,"11576.0920000076s (~3.22 hours)",3.21558111111323,"Picks"
"1028","P1C","No","6~7","2022-09-14 01:13:28","2022-09-14 04:09:19",0.3,0.3,0,"10550.4943332672s (~2.93 hours)",2.930692870352,"Picks"
"1029","P1C","No","7~8","2022-09-14 04:09:19","2022-09-14 07:23:53",0.3,0.4,0.1,"11673.8959999084s (~3.24 hours)",3.24274888886346,"Picks"
"1030","P1C","No","8~9","2022-09-14 07:23:53","2022-09-14 08:51:00",0.4,2.2,1.8,"5226.77166676521s (~1.45 hours)",1.45188101854589,"Picks"
"1031","P1D","No","NA~0",NA,"2022-09-13 09:52:00",NA,0,NA,NA,NA,"Picks"
"1032","P1D","No","0~1","2022-09-13 09:52:00","2022-09-13 10:40:31",0,3,3,"2911.30466675758s (~48.52 minutes)",0.808695740765995,"Picks"
"1033","P1D","Yes","1~2","2022-09-13 10:40:31","2022-09-13 12:59:12",3,36,33,"8320.85833334923s (~2.31 hours)",2.31134953704145,"Picks"
"1034","P1D","No","2~3","2022-09-13 12:59:12","2022-09-13 16:13:12",0,7.5,7.5,"11640.0623333454s (~3.23 hours)",3.2333506481515,"Picks"
"1035","P1D","Yes","3~4","2022-09-13 16:13:12","2022-09-13 19:12:09",7.5,28,20.5,"10737.6406664848s (~2.98 hours)",2.98267796291245,"Picks"
"1036","P1D","No","4~5","2022-09-13 19:12:09","2022-09-13 22:01:25",0,14.9,14.9,"10155.7539999485s (~2.82 hours)",2.82104277776347,"Picks"
"1037","P1D","No","5~6","2022-09-13 22:01:25","2022-09-14 01:14:25",14.9,19.5,4.6,"11580.1849999428s (~3.22 hours)",3.21671805553966,"Picks"
"1038","P1D","Yes","6~7","2022-09-14 01:14:25","2022-09-14 04:10:47",19.5,23,3.5,"10581.6936666965s (~2.94 hours)",2.93935935186015,"Picks"
"1039","P1D","Yes","7~8","2022-09-14 04:10:47","2022-09-14 07:25:41",0,34,34,"11694.1940002441s (~3.25 hours)",3.24838722229004,"Picks"
"1040","P1D","No","8~9","2022-09-14 07:25:41","2022-09-14 08:52:00",0,6.8,6.8,"5178.30733323097s (~1.44 hours)",1.43841870367527,"Picks"
"1041","P1E","No","NA~0",NA,"2022-09-13 09:54:00",NA,0,NA,NA,NA,"Picks"
"1042","P1E","No","0~1","2022-09-13 09:54:00","2022-09-13 10:41:45",0,0.1,0.1,"2865.5640001297s (~47.76 minutes)",0.795990000036028,"Picks"
"1043","P1E","No","1~2","2022-09-13 10:41:45","2022-09-13 13:00:13",0.1,0.2,0.1,"8307.49499988556s (~2.31 hours)",2.30763749996821,"Picks"
"1044","P1E","No","2~3","2022-09-13 13:00:13","2022-09-13 16:13:58",0.2,0.2,0,"11625.4990000725s (~3.23 hours)",3.22930527779791,"Picks"
"1045","P1E","No","3~4","2022-09-13 16:13:58","2022-09-13 19:13:19",0.2,0.3,0.1,"10760.510999918s (~2.99 hours)",2.98903083331055,"Picks"
"1046","P1E","No","4~5","2022-09-13 19:13:19","2022-09-13 22:02:18",0.3,0.9,0.6,"10139.4249999523s (~2.82 hours)",2.8165069444312,"Picks"
"1047","P1E","No","5~6","2022-09-13 22:02:18","2022-09-14 01:15:22",0.9,2.5,1.6,"11584.2779998779s (~3.22 hours)",3.21785499996609,"Picks"
"1048","P1E","No","6~7","2022-09-14 01:15:22","2022-09-14 04:12:15",2.5,4.7,2.2,"10612.8930001259s (~2.95 hours)",2.9480258333683,"Picks"
"1049","P1E","No","7~8","2022-09-14 04:12:15","2022-09-14 07:27:30",4.7,2.8,-1.9,"11714.492000103s (~3.25 hours)",3.25402555558417,"Picks"
"1050","P1E","No","8~9","2022-09-14 07:27:30","2022-09-14 08:53:00",2.8,4.9,2.1,"5129.84299993515s (~1.42 hours)",1.42495638887087,"Picks"
"1051","P2A","No","NA~0",NA,"2022-09-13 09:42:00",NA,0,NA,NA,NA,"Picks"
"1052","P2A","No","0~1","2022-09-13 09:42:00","2022-09-13 10:45:18",0,2.5,2.5,"3798.36999988556s (~1.06 hours)",1.05510277774599,"Picks"
"1053","P2A","No","1~2","2022-09-13 10:45:18","2022-09-13 13:06:06",2.5,9.8,7.3,"8448.19200015068s (~2.35 hours)",2.34672000004186,"Picks"
"1054","P2A","No","2~3","2022-09-13 13:06:06","2022-09-13 16:19:02",9.8,9.9,0.0999999999999996,"11575.5020000935s (~3.22 hours)",3.21541722224818,"Picks"
"1055","P2A","No","3~4","2022-09-13 16:19:02","2022-09-13 19:16:28",9.9,12.3,2.4,"10646.6949996948s (~2.96 hours)",2.95741527769301,"Picks"
"1056","P2A","No","4~5","2022-09-13 19:16:28","2022-09-13 22:05:49",12.3,14.9,2.6,"10161.2140002251s (~2.82 hours)",2.82255944450696,"Picks"
"1057","P2A","No","5~6","2022-09-13 22:05:49","2022-09-14 01:18:39",14.9,17.9,3,"11569.2979998589s (~3.21 hours)",3.21369388884968,"Picks"
"1058","P2A","Yes","6~7","2022-09-14 01:18:39","2022-09-14 04:17:05",17.9,20,2.1,"10705.8980002403s (~2.97 hours)",2.97386055562231,"Picks"
"1059","P2A","No","7~8","2022-09-14 04:17:05","2022-09-14 07:31:33",0,2.5,2.5,"11668.3129997253s (~3.24 hours)",3.24119805547926,"Picks"
"1060","P2A","No","8~9","2022-09-14 07:31:33","2022-09-14 08:59:00",2.5,5.3,2.8,"5246.51800012589s (~1.46 hours)",1.45736611114608,"Picks"
"1061","P2B","No","NA~0",NA,"2022-09-13 09:44:00",NA,0,NA,NA,NA,"Picks"
"1062","P2B","No","0~1","2022-09-13 09:44:00","2022-09-13 10:49:25",0,0.2,0.2,"3925.58349990845s (~1.09 hours)",1.09043986108568,"Picks"
"1063","P2B","No","1~2","2022-09-13 10:49:25","2022-09-13 13:09:51",0.2,0.8,0.6,"8425.67600011826s (~2.34 hours)",2.3404655555884,"Picks"
"1064","P2B","No","2~3","2022-09-13 13:09:51","2022-09-13 16:21:52",0.8,1,0.2,"11521.4589998722s (~3.2 hours)",3.20040527774228,"Picks"
"1065","P2B","No","3~4","2022-09-13 16:21:52","2022-09-13 19:21:37",1,0.7,-0.3,"10784.5404999256s (~3 hours)",2.99570569442378,"Picks"
"1066","P2B","No","4~5","2022-09-13 19:21:37","2022-09-13 22:10:10",0.7,0.5,-0.2,"10112.8165001869s (~2.81 hours)",2.80911569449637,"Picks"
"1067","P2B","No","5~6","2022-09-13 22:10:10","2022-09-14 01:23:21",0.5,0.7,0.2,"11591.2000000477s (~3.22 hours)",3.21977777779102,"Picks"
"1068","P2B","No","6~7","2022-09-14 01:23:21","2022-09-14 04:20:14",0.7,0.5,-0.2,"10613.5979998112s (~2.95 hours)",2.94822166661421,"Picks"
"1069","P2B","No","7~8","2022-09-14 04:20:14","2022-09-14 07:36:53",0.5,2.6,2.1,"11798.1370000839s (~3.28 hours)",3.27726027780109,"Picks"
"1070","P2B","No","8~9","2022-09-14 07:36:53","2022-09-14 09:00:00",2.6,5.8,3.2,"4986.98950004578s (~1.39 hours)",1.38527486112383,"Picks"
"1071","P2C","No","NA~0",NA,"2022-09-13 09:45:00",NA,0,NA,NA,NA,"Picks"
"1072","P2C","No","0~1","2022-09-13 09:45:00","2022-09-13 10:50:43",0,0,0,"3943.97900009155s (~1.1 hours)",1.09554972224765,"Picks"
"1073","P2C","No","1~2","2022-09-13 10:50:43","2022-09-13 13:10:43",0,0.1,0.1,"8399.18299984932s (~2.33 hours)",2.33310638884703,"Picks"
"1074","P2C","No","2~3","2022-09-13 13:10:43","2022-09-13 16:23:02",0.1,1.2,1.1,"11539.4049999714s (~3.21 hours)",3.20539027776983,"Picks"
"1075","P2C","No","3~4","2022-09-13 16:23:02","2022-09-13 19:22:50",1.2,0.9,-0.3,"10787.5920000076s (~3 hours)",2.99655333333545,"Picks"
"1076","P2C","No","4~5","2022-09-13 19:22:50","2022-09-13 22:11:12",0.9,1.9,1,"10102.3180000782s (~2.81 hours)",2.80619944446617,"Picks"
"1077","P2C","No","5~6","2022-09-13 22:11:12","2022-09-14 01:24:46",1.9,1.2,-0.7,"11614.1019999981s (~3.23 hours)",3.22613944444391,"Picks"
"1078","P2C","No","6~7","2022-09-14 01:24:46","2022-09-14 04:21:34",1.2,2.7,1.5,"10608.2070000172s (~2.95 hours)",2.94672416667143,"Picks"
"1079","P2C","No","7~8","2022-09-14 04:21:34","2022-09-14 07:38:02",2.7,5,2.3,"11788.1730000973s (~3.27 hours)",3.27449250002702,"Picks"
"1080","P2C","No","8~9","2022-09-14 07:38:02","2022-09-14 09:01:00",5,7.5,2.5,"4977.04099988937s (~1.38 hours)",1.38251138885816,"Picks"
"1081","P2D","No","NA~0",NA,"2022-09-13 09:46:00",NA,0,NA,NA,NA,"Picks"
"1082","P2D","No","0~1","2022-09-13 09:46:00","2022-09-13 10:55:06",0,0,0,"4146.76699995995s (~1.15 hours)",1.1518797222111,"Picks"
"1083","P2D","No","1~2","2022-09-13 10:55:06","2022-09-13 13:15:15",0,0,0,"8408.99099993706s (~2.34 hours)",2.33583083331585,"Picks"
"1084","P2D","No","2~3","2022-09-13 13:15:15","2022-09-13 16:27:53",0,0,0,"11558.2060000896s (~3.21 hours)",3.21061277780268,"Picks"
"1085","P2D","No","3~4","2022-09-13 16:27:53","2022-09-13 19:27:41",0,0,0,"10787.8980000019s (~3 hours)",2.99663833333386,"Picks"
"1086","P2D","No","4~5","2022-09-13 19:27:41","2022-09-13 22:14:59",0,0.2,0.2,"10037.2059998512s (~2.79 hours)",2.78811277773645,"Picks"
"1087","P2D","No","5~6","2022-09-13 22:14:59","2022-09-14 01:30:53",0.2,0.2,0,"11754.111000061s (~3.27 hours)",3.26503083335029,"Picks"
"1088","P2D","No","6~7","2022-09-14 01:30:53","2022-09-14 04:26:20",0.2,0.2,0,"10527.1900000572s (~2.92 hours)",2.92421944446034,"Picks"
"1089","P2D","No","7~8","2022-09-14 04:26:20","2022-09-14 07:44:02",0.2,0.2,0,"11862.3940000534s (~3.3 hours)",3.29510944445928,"Picks"
